language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
french,3,73,0.15000000000000002,0.0,0.600592851638794,0.7786498069763184,0.08867552131414413,0.7706409692764282,0.09999999999999999,0.0,0.5810742378234863,0.8025048971176147,0.1443425416946411,0.7994335889816284,3.8451590538024902,3.847616195678711,0.06410886347293854,0.11221106350421906,0.03216935321688652,0.06396415084600449,50
french,3,37,0.14,0.0,0.5882331728935242,0.7848415374755859,0.13950420916080475,0.7766607403755188,0.05000000000000003,0.0,0.5629956126213074,0.8063574433326721,0.1734093278646469,0.7917675971984863,3.9483675956726074,3.8813796043395996,0.0853588655591011,0.09697726368904114,0.054392557591199875,0.05013171210885048,50
french,30,37,0.38,0.0,0.7178189158439636,0.764106035232544,0.11725125461816788,0.7896347641944885,0.28,0.0,0.7066308856010437,0.7837109565734863,0.1403975486755371,0.8041406273841858,3.9244472980499268,3.919645309448242,0.10533048957586288,0.11792422086000443,0.07189635932445526,0.07593857496976852,50
french,60,42,0.28,0.0,0.7360789775848389,0.7991297841072083,0.11538819223642349,0.7925949096679688,0.16000000000000003,0.0,0.7225097417831421,0.8203515410423279,0.16261082887649536,0.796630859375,3.9420166015625,3.8759872913360596,0.09035627543926239,0.09719026833772659,0.05455705523490906,0.05381777882575989,50
french,60,73,0.31999999999999995,0.0,0.7318807244300842,0.7681074738502502,0.14593857526779175,0.7776126265525818,0.4,0.0,0.7262988090515137,0.7820996046066284,0.17832183837890625,0.7918261885643005,3.893716335296631,3.8738667964935303,0.05931535363197327,0.11900389939546585,0.028598768636584282,0.07398267090320587,50
french,10,73,0.19999999999999998,0.0,0.648235023021698,0.7764338850975037,0.13650542497634888,0.7675408124923706,0.22999999999999998,0.0,0.642626941204071,0.7922753691673279,0.15900877118110657,0.7855077981948853,3.907651901245117,3.88397216796875,0.102202869951725,0.10178603231906891,0.07456047832965851,0.06760327517986298,50
french,10,42,0.22999999999999998,0.0,0.6733109354972839,0.7773473262786865,0.11877966672182083,0.7699734568595886,0.19999999999999998,0.0,0.6626366972923279,0.8001171946525574,0.17187096178531647,0.7887793183326721,3.924159288406372,3.8962044715881348,0.08056142181158066,0.11506352573633194,0.05996771901845932,0.0821465477347374,50
polish,10,37,0.24,0.0,0.6891626119613647,0.7915583848953247,0.16299037635326385,0.8032304644584656,0.16000000000000003,0.0,0.6798534989356995,0.8175585865974426,0.1846788078546524,0.8221386671066284,3.856997489929199,3.8451342582702637,0.048368073999881744,0.0872659683227539,0.016694042831659317,0.02550758607685566,50
polish,60,37,0.38,0.0,0.7428584098815918,0.7892377972602844,0.15551477670669556,0.799146294593811,0.37,0.0,0.7398144602775574,0.8012988567352295,0.16047851741313934,0.8211425542831421,3.923367977142334,3.874575614929199,0.05114739388227463,0.10080953687429428,0.01443653367459774,0.02868354134261608,50
polish,30,73,0.33999999999999997,0.0,0.7396714687347412,0.7779905200004578,0.1584639549255371,0.7819460034370422,0.30000000000000004,0.0,0.7273242473602295,0.8039844036102295,0.16329650580883026,0.8013378977775574,3.896582841873169,3.8727359771728516,0.057503748685121536,0.10449095815420151,0.026374751701951027,0.04180706664919853,50
polish,30,42,0.29000000000000004,0.0,0.7325382828712463,0.7862467765808105,0.16043037176132202,0.79347825050354,0.28,0.0,0.7242285013198853,0.8059765696525574,0.1678990125656128,0.8252636790275574,3.87662935256958,3.871241569519043,0.06384880095720291,0.08720553666353226,0.04293898120522499,0.033792365342378616,50
