language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
french,60,73,0.15000000000000002,0.0,0.5857702493667603,0.768106997013092,0.1514788568019867,0.7776093482971191,0.06999999999999998,0.0,0.4874511659145355,0.7820214629173279,0.12783044576644897,0.7918359637260437,3.8845458030700684,3.046006441116333,0.05931535363197327,0.1493406593799591,0.028598768636584282,0.10562346130609512,50
french,10,73,0.20999999999999996,0.02000000000000001,0.6732577681541443,0.7764308452606201,0.16719549894332886,0.767540693283081,0.22,0.0,0.6456982493400574,0.7923339605331421,0.19817687571048737,0.7854785323143005,3.898853063583374,3.9219043254852295,0.05984196066856384,0.08514915406703949,0.04133502393960953,0.04493546485900879,50
french,10,42,0.31999999999999995,0.0,0.6929508447647095,0.7773451805114746,0.15158362686634064,0.7699772715568542,0.16000000000000003,0.0,0.6639648675918579,0.8000878691673279,0.2022985816001892,0.7887793183326721,3.9186365604400635,3.923377275466919,0.08049952238798141,0.08646410703659058,0.05995837226510048,0.05056236311793327,50
polish,10,37,0.28,0.0,0.713337242603302,0.7915424108505249,0.19699782133102417,0.8032162189483643,0.13,0.0,0.6796777248382568,0.817578136920929,0.21231018006801605,0.8221484422683716,3.861079454421997,3.92598295211792,0.0477144755423069,0.06998758763074875,0.015865370631217957,0.015170450322329998,50
polish,60,37,0.01,0.0,0.5639926791191101,0.7892171740531921,0.13674527406692505,0.7991330623626709,0.03000000000000001,0.0,0.49759766459465027,0.8012793064117432,0.11613506078720093,0.8211328387260437,3.9249837398529053,3.034172773361206,0.05031406506896019,0.16383172571659088,0.013595562428236008,0.04987413063645363,50
polish,30,73,0.36,0.0,0.7436385154724121,0.7779695391654968,0.18416520953178406,0.7819358706474304,0.19999999999999998,0.0,0.7022998332977295,0.803955078125,0.18064697086811066,0.8012304902076721,3.890448808670044,3.8954813480377197,0.057503748685121536,0.06614495813846588,0.02646649442613125,0.02373531088232994,50
polish,30,42,0.37,0.0,0.7450416684150696,0.7862288951873779,0.18689516186714172,0.7934719920158386,0.18000000000000002,0.0,0.703320324420929,0.8060351610183716,0.18185974657535553,0.8253027200698853,3.8795101642608643,3.901339530944824,0.06384880095720291,0.0698612630367279,0.04286831244826317,0.021221978589892387,50
polish,3,42,0.11,0.0,0.6493326425552368,0.7986480593681335,0.20568375289440155,0.7930924296379089,0.09,0.0,0.6047314405441284,0.8171582221984863,0.22339843213558197,0.8125683665275574,3.866708278656006,3.943103313446045,0.046763841062784195,0.06481791287660599,0.01726377010345459,0.017940174788236618,50
polish,3,73,0.19999999999999998,0.0,0.6479899883270264,0.7907382845878601,0.21609149873256683,0.8060712218284607,0.07999999999999999,0.0,0.6067187786102295,0.8051953315734863,0.20771239697933197,0.8220800757408142,3.9099652767181396,3.961271286010742,0.04850630834698677,0.05995282158255577,0.020514605566859245,0.013804886490106583,50
polish,3,37,0.17,0.0,0.644956111907959,0.8001531362533569,0.20702369511127472,0.8006171584129333,0.07999999999999999,0.0,0.5925390720367432,0.8177636861801147,0.2178930640220642,0.8199804425239563,3.9108498096466064,3.9649341106414795,0.046079374849796295,0.0812477320432663,0.011668676510453224,0.015699367970228195,50
polish,30,37,0.42000000000000004,0.0,0.7670053243637085,0.7930505275726318,0.19073837995529175,0.792488694190979,0.19999999999999998,0.0,0.7354785203933716,0.8186328411102295,0.19908753037452698,0.8043359518051147,3.876477003097534,3.9242780208587646,0.04354938492178917,0.055128466337919235,0.011164613999426365,0.013901088386774063,50
polish,60,42,0.02000000000000001,0.0,0.5387886166572571,0.8021743893623352,0.16802985966205597,0.7991364002227783,0.0,0.0,0.47314453125,0.824267566204071,0.12582656741142273,0.8212597370147705,3.861135959625244,3.0439155101776123,0.04432056099176407,0.1459932029247284,0.019523287191987038,0.04709053412079811,50
polish,60,73,0.02000000000000001,0.0,0.5527454614639282,0.7913393974304199,0.13053956627845764,0.7914657592773438,0.0,0.0,0.4731494188308716,0.8129296898841858,0.11215820163488388,0.8098730444908142,3.907527208328247,3.0665154457092285,0.04803233593702316,0.1706434190273285,0.011638007126748562,0.05776824802160263,50
polish,10,73,0.28,0.0,0.7178394198417664,0.7932037115097046,0.1848788857460022,0.8124328851699829,0.19000000000000003,0.0,0.6848534941673279,0.8140234351158142,0.20359496772289276,0.8200976848602295,3.8691093921661377,3.9210052490234375,0.05959993973374367,0.08781999349594116,0.012618687003850937,0.01738237589597702,50
polish,10,42,0.21,0.0,0.7193194627761841,0.7938376069068909,0.18964152038097382,0.7910159826278687,0.16000000000000003,0.0,0.6861035227775574,0.8086133003234863,0.21174682676792145,0.8119726777076721,3.887788772583008,3.9641637802124023,0.049422577023506165,0.06589704751968384,0.02117968164384365,0.014480866491794586,50
portuguese,10,37,0.25,0.0,0.687467634677887,0.7861211895942688,0.19582027196884155,0.7808758020401001,0.12,0.0,0.6562646627426147,0.833203136920929,0.18690383434295654,0.8255273699760437,3.723252058029175,3.830258846282959,0.06557614356279373,0.09891761094331741,0.018899081274867058,0.03242632746696472,50
portuguese,60,37,0.14,0.03000000000000001,0.5640202164649963,0.761070966720581,0.185601145029068,0.7873135209083557,0.04000000000000002,0.0,0.47758787870407104,0.8143066167831421,0.13363845646381378,0.822509765625,3.7725133895874023,3.018209218978882,0.11254438757896423,0.17930644750595093,0.05198420584201813,0.081892229616642,50
portuguese,30,73,0.22999999999999998,0.0,0.7059903144836426,0.8025376796722412,0.21373260021209717,0.8042259812355042,0.11,0.0,0.6889795064926147,0.8431347608566284,0.1727117896080017,0.8440722823143005,3.7916786670684814,3.8530168533325195,0.09715386480093002,0.08730553835630417,0.045706190168857574,0.031447697430849075,50
portuguese,30,42,0.32999999999999996,0.0,0.7167677879333496,0.7810248732566833,0.20832431316375732,0.7857086062431335,0.09999999999999999,0.0,0.6971094012260437,0.8281543254852295,0.1789666712284088,0.8201074004173279,3.745105266571045,3.7578766345977783,0.0793207585811615,0.11588406562805176,0.02789761871099472,0.03842620551586151,50
