language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
portuguese,30,73,0.22999999999999998,0.0,0.6985281109809875,0.8025376796722412,0.1514727771282196,0.8042259812355042,0.11,0.0,0.6673681735992432,0.8431347608566284,0.10117264091968536,0.8440722823143005,3.7916786670684814,3.7773756980895996,0.08102484047412872,0.10045633465051651,0.02936744876205921,0.03737340867519379,50
portuguese,30,42,0.32999999999999996,0.0,0.7214993238449097,0.7810248732566833,0.1427125334739685,0.7857086062431335,0.09999999999999999,0.0,0.6853906512260437,0.8281543254852295,0.1202930435538292,0.8201074004173279,3.745105266571045,3.7338554859161377,0.07744576036930084,0.11059145629405975,0.026888730004429817,0.04210789129137993,50
portuguese,3,42,0.12,0.010000000000000009,0.5876859426498413,0.7948935627937317,0.16466888785362244,0.7753710746765137,0.02000000000000001,0.0,0.5299707055091858,0.8332324028015137,0.12780238687992096,0.810302734375,3.792421817779541,3.632122755050659,0.07295017689466476,0.09392762184143066,0.024617748335003853,0.032710880041122437,50
portuguese,3,73,0.15000000000000002,0.0,0.6096044778823853,0.7801989912986755,0.17054660618305206,0.7881191968917847,0.07999999999999999,0.0,0.5406689643859863,0.8165234327316284,0.11069011688232422,0.8297265768051147,3.791231632232666,3.6247472763061523,0.07823497802019119,0.09498456865549088,0.022061167284846306,0.03462548181414604,50
portuguese,3,37,0.12,0.0,0.6141801476478577,0.8032472729682922,0.1645435392856598,0.7665912508964539,0.04000000000000003,0.0,0.5361083745956421,0.8349316120147705,0.12363311648368835,0.8205859661102295,3.729217290878296,3.6082370281219482,0.08750481903553009,0.08585767447948456,0.027812737971544266,0.034486956894397736,50
portuguese,30,37,0.30999999999999994,0.0,0.7090279459953308,0.7679921984672546,0.13816674053668976,0.7892348766326904,0.13,0.0,0.6620947122573853,0.8130956888198853,0.10227218270301819,0.833740234375,3.7599687576293945,3.7551181316375732,0.08074182271957397,0.11485172063112259,0.02946060709655285,0.04360474273562431,50
portuguese,60,42,0.29000000000000004,0.0,0.7050080299377441,0.7732157111167908,0.12852250039577484,0.7892317175865173,0.10999999999999999,0.0,0.6535888910293579,0.8211132884025574,0.10466089099645615,0.8382031321525574,3.771974802017212,3.8298380374908447,0.06709206849336624,0.10109958052635193,0.021890629082918167,0.04305382817983627,50
portuguese,60,73,0.37,0.0,0.7030720710754395,0.7644157409667969,0.13908538222312927,0.7898415923118591,0.16000000000000003,0.0,0.6495507955551147,0.8151171803474426,0.13746948540210724,0.8296191692352295,3.726466178894043,3.7784512042999268,0.07904572784900665,0.10765743255615234,0.027790257707238197,0.04264964163303375,50
portuguese,10,73,0.27,0.02000000000000001,0.7165372967720032,0.7821058630943298,0.17352676391601562,0.7858461737632751,0.09999999999999999,0.0,0.6625586152076721,0.8271484375,0.13195128738880157,0.8274707198143005,3.788233757019043,3.7138237953186035,0.0815095528960228,0.11429156363010406,0.025158042088150978,0.046278443187475204,50
portuguese,10,42,0.31999999999999995,0.0,0.7016658782958984,0.7964049577713013,0.13622713088989258,0.800026535987854,0.16000000000000003,0.0,0.6579199433326721,0.8439062237739563,0.09370281547307968,0.8407226800918579,3.7336902618408203,3.7622528076171875,0.07431311160326004,0.08570436388254166,0.02755611576139927,0.03702668100595474,50
italian,10,37,0.30000000000000004,0.030000000000000027,0.6624681353569031,0.7311584949493408,0.13114146888256073,0.7484692931175232,0.27,0.030000000000000027,0.6162408590316772,0.7481033205986023,0.1540798544883728,0.7772302031517029,3.762702703475952,3.71480131149292,0.10374318808317184,0.13532783091068268,0.029450733214616776,0.04127248376607895,50
italian,60,37,0.27,0.030000000000000027,0.7039716839790344,0.7564147114753723,0.12481247633695602,0.752928614616394,0.13999999999999999,0.030000000000000027,0.6551879644393921,0.7833673357963562,0.16166137158870697,0.774340808391571,3.7716968059539795,3.875640630722046,0.13847322762012482,0.19337493181228638,0.038767606019973755,0.05772564560174942,50
italian,30,73,0.41,0.03999999999999998,0.6998166441917419,0.6960853338241577,0.1313222050666809,0.7372156381607056,0.35,0.03999999999999998,0.6557983160018921,0.7130364775657654,0.1469709724187851,0.7618448734283447,3.7858426570892334,3.7828128337860107,0.09714899212121964,0.15641988813877106,0.03187994658946991,0.044416394084692,50
italian,30,42,0.33999999999999997,0.020000000000000018,0.7161379456520081,0.7648100852966309,0.1262853741645813,0.7671633958816528,0.18000000000000002,0.020000000000000018,0.6688867211341858,0.7965502738952637,0.15893004834651947,0.7818639874458313,3.7666187286376953,3.7720184326171875,0.08467680215835571,0.11706679314374924,0.03669348731637001,0.032256387174129486,50
italian,3,42,0.31000000000000005,0.030000000000000027,0.619013786315918,0.7326218485832214,0.15226946771144867,0.7547670602798462,0.16000000000000003,0.030000000000000027,0.5582104325294495,0.7559155225753784,0.17446349561214447,0.7912853956222534,3.816426992416382,3.636899471282959,0.13159914314746857,0.14632320404052734,0.04033098369836807,0.037073682993650436,50
italian,3,73,0.28,0.010000000000000009,0.6126864552497864,0.7018817067146301,0.14502331614494324,0.7693123817443848,0.22999999999999998,0.010000000000000009,0.5590466260910034,0.7208424210548401,0.17175400257110596,0.8027245998382568,3.8500478267669678,3.6334521770477295,0.08174195140600204,0.12834486365318298,0.02638077177107334,0.039705708622932434,50
italian,3,37,0.17,0.0,0.614486575126648,0.8077037334442139,0.170263409614563,0.8090842962265015,0.03000000000000002,0.0,0.557004988193512,0.8407421708106995,0.1904895007610321,0.8297265768051147,3.8331923484802246,3.627993106842041,0.12496654689311981,0.13614130020141602,0.03583215922117233,0.037573158740997314,50
italian,30,37,0.30999999999999994,0.09000000000000002,0.7137113809585571,0.7810089588165283,0.12515419721603394,0.7648159265518188,0.19000000000000003,0.030000000000000027,0.6739091277122498,0.807360827922821,0.1640740931034088,0.7754724025726318,3.8297154903411865,3.75862979888916,0.09375641494989395,0.12136007100343704,0.03079942613840103,0.04007761925458908,50
italian,60,42,0.24,0.010000000000000009,0.7122750878334045,0.7806544303894043,0.12221589684486389,0.7914915680885315,0.21999999999999997,0.0,0.6601623296737671,0.794970691204071,0.1553965061903,0.821240246295929,3.804123640060425,3.8138887882232666,0.08576489239931107,0.1378045529127121,0.024854840710759163,0.03778840973973274,50
italian,60,73,0.27,0.020000000000000018,0.7088092565536499,0.7946630120277405,0.10974590480327606,0.7622888684272766,0.11,0.020000000000000018,0.6696850061416626,0.815264880657196,0.1592145711183548,0.7941073775291443,3.7564117908477783,3.7888245582580566,0.13439206779003143,0.1675530970096588,0.05034782364964485,0.04795790836215019,50
italian,10,73,0.31000000000000005,0.04999999999999999,0.7137840390205383,0.7711299657821655,0.17310026288032532,0.7028974294662476,0.12000000000000001,0.04999999999999999,0.6570165753364563,0.803009033203125,0.18200653791427612,0.7222249507904053,3.805079460144043,3.673546075820923,0.12155794352293015,0.15577353537082672,0.035652849823236465,0.042924247682094574,50
italian,10,42,0.33999999999999997,0.02000000000000001,0.6865171194076538,0.7601075768470764,0.1566982865333557,0.7973417043685913,0.21000000000000002,0.010000000000000009,0.6321783661842346,0.7825564742088318,0.18400275707244873,0.8176293969154358,3.7934305667877197,3.68910551071167,0.11487220972776413,0.1509077101945877,0.034459762275218964,0.04712669551372528,50
german,10,37,0.28,0.04000000000000002,0.6936919689178467,0.7928186058998108,0.14503684639930725,0.7671551704406738,0.16000000000000003,0.02000000000000001,0.6484814286231995,0.8097558617591858,0.15238143503665924,0.788134753704071,3.7587685585021973,3.6838555335998535,0.08617424219846725,0.09305238723754883,0.05740150436758995,0.046598415821790695,50
german,60,37,0.30000000000000004,0.02000000000000001,0.7086211442947388,0.7832856774330139,0.11874260753393173,0.7664562463760376,0.16,0.0,0.6861230731010437,0.8124902248382568,0.1372155398130417,0.7976025342941284,3.7959723472595215,3.803365707397461,0.061917778104543686,0.08098192512989044,0.029753124341368675,0.04008936882019043,50
german,30,73,0.42000000000000004,0.0,0.7469645738601685,0.8036130666732788,0.15103614330291748,0.7697079181671143,0.21999999999999997,0.0,0.7147461175918579,0.8223339915275574,0.1415446400642395,0.7878711223602295,3.7655904293060303,3.733099937438965,0.0775858610868454,0.09477409720420837,0.042275361716747284,0.04919051006436348,50
german,30,42,0.42000000000000004,0.0,0.7523635625839233,0.7886675000190735,0.16540096700191498,0.7704588174819946,0.26,0.0,0.7009472846984863,0.8101367354393005,0.1591004878282547,0.7891699075698853,3.7857086658477783,3.748262405395508,0.08662578463554382,0.08175604045391083,0.05027487128973007,0.029639851301908493,50
german,3,42,0.21999999999999997,0.02000000000000001,0.6359367966651917,0.8042134642601013,0.16367420554161072,0.7849202752113342,0.16000000000000003,0.0,0.586962878704071,0.8220117092132568,0.13864734768867493,0.8123828172683716,3.7568519115448,3.558464288711548,0.12000070512294769,0.08887699246406555,0.07750032842159271,0.03998105227947235,50
german,3,73,0.29000000000000004,0.0,0.64595627784729,0.7656081318855286,0.1366366147994995,0.8003919720649719,0.13,0.0,0.5777783393859863,0.7857617139816284,0.14301879703998566,0.8324511647224426,3.7521471977233887,3.584066867828369,0.07535716146230698,0.06295612454414368,0.046369608491659164,0.0265398770570755,50
german,3,37,0.19999999999999998,0.0,0.6292299032211304,0.8003937602043152,0.17469561100006104,0.7984673380851746,0.12,0.0,0.5804198980331421,0.8280078172683716,0.1757998913526535,0.8259472846984863,3.7523581981658936,3.5749053955078125,0.06759001314640045,0.0729609951376915,0.04337235540151596,0.02909323014318943,50
german,30,37,0.35,0.0,0.7604997158050537,0.8112303018569946,0.13331595063209534,0.7810302972793579,0.21000000000000002,0.0,0.7260497808456421,0.8405175805091858,0.14132164418697357,0.8090381026268005,3.7406725883483887,3.6728785037994385,0.07319681346416473,0.08599081635475159,0.04699093848466873,0.0362817756831646,50
german,60,42,0.31000000000000005,0.0,0.7327262163162231,0.7861921191215515,0.11585687845945358,0.8029569387435913,0.20999999999999996,0.0,0.6894775629043579,0.806689441204071,0.14282214641571045,0.8306543231010437,3.780075788497925,3.766812801361084,0.07137120515108109,0.0953507050871849,0.030829422175884247,0.037451617419719696,50
german,60,73,0.30000000000000004,0.02000000000000001,0.7255952954292297,0.7858496904373169,0.13220778107643127,0.7973471879959106,0.26,0.0,0.6844629049301147,0.7986230254173279,0.1374288946390152,0.8237695097923279,3.7659618854522705,3.7575159072875977,0.15864957869052887,0.11499370634555817,0.12283220142126083,0.05645822361111641,50
german,10,73,0.29000000000000004,0.0,0.7396000623703003,0.8125746846199036,0.15135131776332855,0.8031999468803406,0.16000000000000003,0.0,0.7000390887260437,0.8324804902076721,0.15578871965408325,0.8159472942352295,3.813011407852173,3.6280791759490967,0.13341835141181946,0.07141535729169846,0.11053159087896347,0.025922667235136032,50
german,10,42,0.39,0.02000000000000001,0.7547237277030945,0.8152948021888733,0.15468016266822815,0.7986311912536621,0.18000000000000002,0.0,0.7073925733566284,0.8351171612739563,0.15562713146209717,0.8268749713897705,3.843080520629883,3.681455373764038,0.11055749654769897,0.08663615584373474,0.06115473806858063,0.03817926347255707,50
dutch,10,37,0.29000000000000004,0.0,0.7138662934303284,0.7823637127876282,0.18448036909103394,0.7871068716049194,0.24,0.0,0.6810742020606995,0.7998144626617432,0.19496338069438934,0.8005077838897705,3.790525436401367,3.530174493789673,0.11793553084135056,0.15046828985214233,0.04399906098842621,0.05532084405422211,50
